x1,y1,x2,y2,length
-70.28726974,44.0288711,-70.30458571,43.72153008,34176.94976
-73.92187474,40.73370109,-73.84557273,40.73977607,6480.36964
-76.85774674,38.9450051,-76.86692674,38.83967811,11719.80247
-70.89670473,42.85625209,-71.14092872,42.74177211,23683.22098
-71.59000172,42.36310609,-71.56616975,42.28877507,8487.12399
-71.25651571,42.0262181,-71.46261573,42.1105571,19460.40452
-71.46261573,42.1105571,-71.56444173,42.26666208,19272.14323
-77.21942073,38.88735109,-77.17480772,38.7917801,11294.50965
-71.19419971,42.66416509,-71.14092872,42.74177211,9663.01429
-77.21109572,38.93171208,-77.21942073,38.88735109,4977.33584
-77.01644372,38.79546108,-76.91912672,38.81948207,8863.65485
-74.04586774,40.7775491,-74.00985872,40.76257311,3465.28684
-71.32562673,42.60731208,-71.19419971,42.66416509,12493.58606
-71.50824572,42.52103808,-71.32562673,42.60731208,17796.59964
-71.56444173,42.26666208,-71.56616975,42.28877507,2460.41504
-70.89670473,42.85625209,-70.89304172,42.86279509,786.09618
-71.25651571,42.0262181,-71.02128273,41.94520009,21470.44717
-70.73194173,41.78373108,-71.02128273,41.94520009,29979.06278
-76.95243574,39.02100109,-76.94545173,39.02234209,622.86768
-77.15136272,39.0098861,-77.10384273,39.0195521,4253.22602
-71.59000172,42.36310609,-71.50824572,42.52103808,18788.7042
-73.74447572,40.75382508,-73.62294873,40.78321007,10766.79332
-73.77152073,40.74413208,-73.74447572,40.75382508,2524.97721
-75.58425572,39.71434308,-75.45428673,39.81362208,15669.42495
-76.19646274,36.8748161,-76.14461374,36.89770309,5273.92116
-75.63595173,38.2999391,-75.70093172,38.13629211,19035.35744
-75.70093172,38.13629211,-75.54534871,38.06154707,15970.90798
-75.54534871,38.06154707,-75.55705771,37.86105407,22277.64597
-75.55705771,37.86105407,-75.97858173,37.28866307,73637.00027
-75.97858173,37.28866307,-75.96975271,37.09622509,21371.3893
-75.96975271,37.09622509,-76.08551974,37.02953509,12680.20451
-77.36306971,35.6593211,-77.39465973,35.6080931,6363.47376
-76.52718572,36.7503011,-76.42323572,36.78703007,10136.31907
-75.55355673,39.0709241,-75.59351675,38.64360408,47564.6093
-76.14461374,36.89770309,-76.12889975,36.90373308,1552.20226
-75.64947874,39.50010708,-75.66451773,39.37611409,13826.92939
-75.66451773,39.37611409,-75.51194073,39.15877308,27488.20449
-75.51194073,39.15877308,-75.55355673,39.0709241,10395.73017
-75.64374573,39.61838507,-75.64947874,39.50010708,13141.19215
-76.08551974,37.02953509,-76.12889975,36.90373308,14485.71868
-75.59351675,38.64360408,-75.57246572,38.39551009,27601.12468
-78.00206073,35.39693508,-77.93694574,35.37826911,6268.06189
-77.39465973,35.6080931,-77.39489371,35.5990751,1000.78725
-76.97525074,40.1955101,-76.93256373,40.23159107,5408.86587
-77.57404771,39.10238808,-77.55626372,39.09863511,1593.80279
-76.97525074,40.1955101,-77.20237474,39.79721509,48290.87197
-77.20237474,39.79721509,-77.41602573,39.63135407,25976.13361
-77.41602573,39.63135407,-77.43504272,39.41535411,24037.18313
-77.80054171,38.62086108,-77.77223673,38.73314508,12705.59809
-77.77223673,38.73314508,-77.66572174,38.78247408,10756.61764
-78.00871172,38.44586511,-77.82043172,38.5277831,18776.07977
-77.82043172,38.5277831,-77.80054171,38.62086108,10476.71421
-78.47089771,37.06479707,-78.58456774,36.86527609,24346.35961
-79.97294372,37.23185509,-79.93674571,37.26673911,5030.13726
-78.18528271,40.7217581,-77.76889774,40.95628009,43721.03517
-77.03975372,41.2318601,-77.28316772,41.20314111,20659.88432
-77.28316772,41.20314111,-77.48035772,41.1079211,19641.30778
-77.48035772,41.1079211,-77.43672573,41.05453311,6971.11303
-79.97294372,37.23185509,-79.86486275,36.91536108,36415.42847
-79.86486275,36.91536108,-79.95568171,36.70112509,25117.94627
-79.95568171,36.70112509,-79.85999373,36.62263609,12208.64747
-79.89124172,36.05616708,-79.76635774,36.08743307,11772.57689
-79.76635774,36.08743307,-79.76878771,36.04565509,4640.86084
-77.66572174,38.78247408,-77.59760974,38.79981709,6222.9188
-79.46554172,36.54081709,-79.73454274,36.14389907,50229.95222
-79.18511972,37.31276511,-79.11555873,37.52260009,24088.95821
-79.11555873,37.52260009,-78.86105674,37.8061361,38659.63213
-78.86105674,37.8061361,-78.53666973,38.02073211,37162.19665
-78.53666973,38.02073211,-78.52877674,38.0267081,959.31755
-80.32717473,35.7710111,-80.28533371,35.81499411,6174.31344
-79.73454274,36.14389907,-79.76635774,36.08743307,6889.22816
-78.00871172,38.44586511,-78.24227972,38.39117208,21282.04796
-78.24227972,38.39117208,-78.50660071,38.04001908,45333.38041
-79.41664473,36.5918741,-79.35836073,37.04630209,50697.2138
-79.35836073,37.04630209,-79.20740371,37.1739581,19512.56646
-79.20740371,37.1739581,-79.18511972,37.31276511,15531.47282
-79.41664473,36.5918741,-79.46554172,36.54081709,7159.5433
-76.82561672,39.29639208,-76.82310572,39.25277809,4846.90255
-76.82310572,39.25277809,-76.87436972,39.18160607,9057.24631
-76.87436972,39.18160607,-77.01658771,39.01543008,22174.33338
-77.03634273,38.99203008,-77.01658771,39.01543008,3110.72962
-77.03646872,38.96278908,-77.03646872,38.90716911,6174.60876
-77.03618974,38.99159811,-77.03646872,38.96278908,3198.32666
-76.28635472,36.84259609,-76.27327773,36.8449631,1195.59494
-76.28362773,36.84599808,-76.28635472,36.84259609,449.10189
-76.28362773,36.84599808,-76.27327773,36.8449631,930.24962
-76.28635472,36.84259609,-76.28860474,36.83582811,777.42702
-85.81334073,38.18517109,-85.72998271,38.19008511,7323.18859
-76.33640371,36.82258908,-76.28860474,36.83582811,4510.16851
-85.72998271,38.19008511,-85.62295475,38.23814511,10784.91693
-76.39856672,36.78799309,-76.33640371,36.82258908,6746.29714
-76.27327773,36.8449631,-76.26783274,36.84543107,488.41668
-76.26783274,36.84543107,-76.19610272,36.84582709,6397.844
-85.64617471,38.28872511,-85.62295475,38.23814511,5970.90701
-85.80927274,38.2758821,-85.81334073,38.18517109,10075.2963
-78.58258774,35.7943301,-78.59117373,35.75428909,4510.06426
-78.73570475,35.76679908,-78.66469472,35.8365131,10051.35842
-78.66469472,35.8365131,-78.58258774,35.7943301,8773.08765
-92.27109272,34.7073911,-92.16069873,34.78153309,13032.28617
-78.73570475,35.76679908,-78.64889074,35.75308308,7997.26168
-78.64889074,35.75308308,-78.59117373,35.75428909,5221.82695
-86.82388772,36.1571921,-86.77351475,36.11586408,6448.77034
-86.72720072,36.13863408,-86.72805571,36.1260071,1403.22018
-86.77351475,36.11586408,-86.72805571,36.1260071,4244.42729
-79.82658575,36.01777309,-79.80464374,36.03242511,2560.20255
-81.99216574,34.99712808,-81.29814872,35.25028008,69214.09552
-81.29814872,35.25028008,-81.18797071,35.2836251,10685.9837
-81.18797071,35.2836251,-80.91965373,35.23848108,24924.52024
-80.77560873,35.28468707,-80.32717473,35.7710111,67569.47426
-80.84482774,35.27303207,-80.77560873,35.28468707,6428.75092
-79.84945474,36.00617208,-79.82658575,36.01777309,2430.50314
-81.99216574,34.99712808,-82.01046273,34.97783211,2715.39149
-82.43918671,34.78988509,-82.29773375,34.83273409,13787.88798
-80.77560873,35.28468707,-80.76265773,35.2848851,1178.36727
-82.29773375,34.83273409,-82.01046273,34.97783211,30796.39119
-79.12535973,36.0591191,-78.79315172,36.05934409,29930.67988
-78.79315172,36.05934409,-78.58190375,36.29445107,32276.07352
-78.58190375,36.29445107,-78.23759073,36.47801508,37003.41153
-78.23759073,36.47801508,-78.09155673,36.75436009,33332.76164
-77.49126573,37.18605408,-77.39001573,37.21908408,9707.21451
-82.53230973,34.6769171,-82.43918671,34.78988509,15158.86072
-84.03010773,34.0441541,-83.67568773,34.13484711,34220.71669
-83.67568773,34.13484711,-82.53230973,34.6769171,121107.0312
-84.35850872,33.82037809,-84.25943671,33.89175709,12113.6025
-78.09155673,36.75436009,-77.73451774,36.93802309,37808.66523
-77.73451774,36.93802309,-77.49126573,37.18605408,35010.67272
-84.25943671,33.89175709,-84.03010773,34.0441541,27110.04821
-84.48759573,33.6178511,-84.46163073,33.61994809,2420.63025
-84.35850872,33.82037809,-84.39358172,33.79572709,4245.27094
-84.39961171,33.68833907,-84.46163073,33.61994809,9520.30482
-79.26087274,36.07509408,-79.25940575,36.07559808,143.49022
-86.21375073,32.3628281,-85.58177072,32.5159541,61809.42776
-85.58177072,32.5159541,-85.35416071,32.6417831,25523.52441
-85.35416071,32.6417831,-84.94994371,33.0571961,59617.54835
-80.91965373,35.23848108,-80.88051274,35.2609181,4345.7936
-86.32213773,32.36675209,-86.21375073,32.3628281,10210.34722
-80.88051274,35.2609181,-80.84482774,35.27303207,3514.16183
-84.48759573,33.6178511,-84.75313172,33.39214909,35148.52452
-84.75313172,33.39214909,-84.94994371,33.0571961,41432.22203
-80.32717473,35.7710111,-79.84945474,36.00617208,50411.50072
-83.08411771,37.75176709,-83.01394472,37.73179608,6570.22008
-82.78394974,37.65706009,-82.51496672,37.47953511,30869.19321
-76.27214372,36.91861908,-76.28651671,36.85786011,6863.40871
-78.18741574,37.1889251,-77.98222471,37.10363208,20540.47853
-77.98222471,37.10363208,-77.49126573,37.18605408,44566.80939
-76.28509472,36.85388207,-76.26783274,36.84543107,1802.70176
-82.73583574,37.91605308,-82.82999374,37.83686208,12078.23723
-82.82999374,37.83686208,-82.78394974,37.65706009,20364.93217
-77.32728572,37.1922011,-76.60320871,36.76696911,79894.41887
-77.37683075,37.21318009,-77.32728572,37.1922011,4976.58307
-88.09528171,30.75257511,-88.04095774,30.68803609,8846.99045
-82.65791375,27.76770709,-82.63859974,27.76579009,1915.65231
-90.29467475,30.0071681,-90.39949772,29.89434409,16087.62198
-81.44899774,28.4788871,-81.38313572,28.5352631,8978.36424
-82.32718173,28.00213008,-82.03534772,28.0376081,28968.1146
-82.03534772,28.0376081,-81.65012075,28.23247608,43572.43246
-81.07571371,29.15527308,-81.33799175,28.81120309,45908.72523
-81.47429674,28.4209991,-81.44899774,28.4788871,6877.48683
-82.45095874,27.96478911,-82.32718173,28.00213008,12860.72298
-81.47429674,28.4209991,-81.55203871,28.3256441,13028.70146
-81.65012075,28.23247608,-81.55203871,28.3256441,14113.98153
-81.33799175,28.81120309,-81.38313572,28.5352631,30899.2247
-81.13465472,32.0720021,-81.11518772,32.03023308,4983.20951
-81.14321371,32.09952408,-81.13465472,32.0720021,3157.01934
-81.55230873,30.34897911,-81.55900472,30.32304111,2946.6473
-81.55193072,30.20254909,-81.55627773,30.1952501,910.99728
-81.63329074,30.32083608,-81.61910674,30.3082361,1952.47995
-81.61910674,30.3082361,-81.61265373,30.3029621,852.70783
-81.38313572,28.5352631,-81.27557671,28.54537008,10585.89434
-81.38313572,28.5352631,-81.52674871,28.5332831,14057.4688
-81.24401374,28.40233309,-81.22966774,28.45176109,5655.35894
-81.38983171,28.3710311,-81.24401374,28.40233309,14706.41214
-81.26891672,28.55815009,-81.22966774,28.45176109,12401.14629
-81.26891672,28.55815009,-81.27557671,28.54537008,1559.13363
-81.28127372,28.76862408,-81.22564471,28.69010808,10259.58144
-81.22564471,28.69010808,-81.26891672,28.55815009,15224.72131
-81.55203871,28.3256441,-81.38983171,28.3710311,16679.88643
-81.33799175,28.81120309,-81.27325473,28.8117611,6319.61746
-81.22966774,28.45176109,-80.82040173,28.41189111,40337.27467
-81.47429674,28.4209991,-81.40883974,28.43317607,6553.36871
-81.40883974,28.43317607,-81.22966774,28.45176109,17671.62422
-80.35119573,25.9485731,-80.38543174,25.90047711,6336.83941
-80.38589971,25.77649311,-80.38558473,25.64740611,14300.75756
-80.38558473,25.64740611,-80.36438972,25.53941508,12151.44393
-80.36438972,25.53941508,-80.47506273,25.45336611,14652.04878
-80.38543174,25.90047711,-80.38589971,25.77649311,13735.71226
-80.35119573,25.9485731,-80.22987573,25.97857009,12596.32273
-80.32101871,25.78082208,-80.31841771,25.72360009,6344.66179
-80.32432175,25.90035107,-80.32101871,25.78082208,13246.22547
-80.32432175,25.90035107,-80.20735771,25.92682008,12080.04832
-80.38589971,25.77649311,-80.32101871,25.78082208,6525.50898
-80.32101871,25.78082208,-80.20393773,25.78884111,11776.70715
-80.16953973,26.3055401,-80.29483772,26.29979809,12528.39051
-80.29483772,26.29979809,-80.29468473,26.19409309,11711.25653
-80.16953973,26.3055401,-80.11970672,26.30456808,4977.37592
-80.31841771,25.72360009,-80.38558473,25.64740611,10803.27806
-81.63595474,30.4575191,-81.58373672,30.43906007,5416.92714
-81.58373672,30.43906007,-81.55230873,30.34897911,10433.04461
-81.55230873,30.34897911,-81.52571373,30.32433711,3742.001
-81.52071872,30.19945308,-81.52587572,30.1264631,8106.55341
-81.52571373,30.32433711,-81.52071872,30.19945308,13852.59394
-81.85356572,28.67515008,-81.52674871,28.5332831,35622.85981
-80.89480474,27.69607611,-80.79458072,27.5676551,17330.82203
-80.79458072,27.5676551,-80.45347175,27.4801841,35064.69753
-80.45347175,27.4801841,-80.26875573,27.10975309,44935.62303
-80.26875573,27.10975309,-80.12902174,26.8752491,29454.06436
-80.12902174,26.8752491,-80.16953973,26.3055401,63251.01593
-81.38983171,28.3710311,-81.27692671,28.0999151,32024.28365
-81.27692671,28.0999151,-80.89480474,27.69607611,58465.04173
-82.09157073,28.85925409,-81.85356572,28.67515008,30928.47903
-81.44899774,28.4788871,-81.40883974,28.43317607,6413.65678
-81.40883974,28.43317607,-81.38983171,28.3710311,7134.71404
-80.21574572,25.93489311,-80.20735771,25.92682008,1227.18938
-81.52674871,28.5332831,-81.44899774,28.4788871,9709.88214
-80.16953973,26.3055401,-80.21638472,26.0907461,24253.48003
-80.22987573,25.97857009,-80.21574572,25.93489311,5041.55485
-80.21638472,26.0907461,-80.22987573,25.97857009,12500.95406
-80.29468473,26.19409309,-80.34593973,26.12225507,9466.10016
-81.65392771,30.35662007,-81.63654874,30.33236509,3165.79728
-81.63388475,30.32730708,-81.63329074,30.32083608,719.63273
-81.63654874,30.33236509,-81.63388475,30.32730708,616.4726
-81.55930174,30.28659107,-81.55193072,30.20254909,9343.57897
-81.61265373,30.3029621,-81.62987071,30.29076709,2137.93604
-86.11738771,32.19225109,-85.98753571,31.80493608,44666.54192
-85.98753571,31.80493608,-85.83646175,31.73143309,16469.30114
-85.83646175,31.73143309,-85.61260474,31.42132909,40420.46732
-85.61260474,31.42132909,-85.42436975,31.24906011,26186.57549
-86.22960871,32.42133709,-86.21025874,32.38203407,4723.36142
-85.40152771,31.19056907,-85.38177273,30.7534301,48501.88492
-85.42436975,31.24906011,-85.36091074,31.23134808,6356.3264
-85.36091074,31.23134808,-85.40152771,31.19056907,5951.73046
-85.42436975,31.24906011,-85.40152771,31.19056907,6840.57919
-81.63388475,30.32730708,-81.55900472,30.32304111,7216.7362
-81.55900472,30.32304111,-81.55930174,30.28659107,4040.86424
-96.93017674,32.9818031,-96.89778574,32.9078321,8744.94818
-93.28271073,44.74029408,-93.21694774,44.77867908,6731.02756
-93.21694774,44.77867908,-93.14500174,44.86280209,10944.1208
-96.81190771,32.78221008,-96.81059371,32.77143711,1201.05391
-96.80426674,32.76880907,-96.82329273,32.64227811,14145.12704
-93.02894673,45.21841909,-93.06212072,45.03756408,20267.92315
-96.89778574,32.9078321,-96.89797473,32.8714901,4030.45728
-93.08934573,45.03245208,-93.08947172,45.01073509,2413.47623
-93.08934573,45.03245208,-93.06212072,45.03756408,2219.24551
-93.08947172,45.01073509,-93.09138872,44.9548721,6209.97617
-96.82329273,32.64227811,-96.87710373,32.24091409,44795.81433
-96.87710373,32.24091409,-97.09346372,32.05605408,28928.1672
-96.89797473,32.8714901,-96.86604274,32.81404308,7037.46714
-96.86604274,32.81404308,-96.81566972,32.79633109,5110.41912
-97.16665173,33.2122121,-96.93017674,32.9818031,33768.41075
-93.14500174,44.86280209,-93.09939875,44.95065108,10405.77034
-93.09939875,44.95065108,-93.09138872,44.9548721,787.12871
-96.81566972,32.79633109,-96.81190771,32.78221008,1605.19148
-93.25246171,44.96602309,-93.18648274,45.01008709,7145.21562
-97.31277572,32.83948607,-97.31817575,32.7650291,8272.82329
-97.32058772,32.66722609,-97.09346372,32.05605408,71066.0909
-97.31817575,32.7650291,-97.31937271,32.7560291,1004.38473
-97.31937271,32.7560291,-97.31946271,32.74713709,986.16066
-97.16665173,33.2122121,-97.31277572,32.83948607,43533.08334
-97.31946271,32.74713709,-97.32058772,32.66722609,8862.69781
-93.02894673,45.21841909,-93.18441275,45.14353911,14783.94344
-93.18441275,45.14353911,-93.18581674,45.06696711,8510.45735
-93.18581674,45.06696711,-93.18648274,45.01008709,6321.43778
-93.26921072,44.9645921,-93.25246171,44.96602309,1330.93786
-93.29549074,44.89022508,-93.27496172,44.89044111,1621.91035
-93.29549074,44.89022508,-93.29834372,44.86163208,3185.50811
-93.29834372,44.86163208,-93.28271073,44.74029408,13540.64517
-93.26921072,44.9645921,-93.27496172,44.89044111,8252.92417
-93.95143771,44.3494331,-93.83487873,44.58225411,27483.79617
-93.83487873,44.58225411,-93.52654774,44.7985241,34277.92105
-93.40039471,44.97340308,-93.39946773,44.8906391,9197.88906
-94.11871172,44.1443861,-94.00509572,44.1702341,9531.60792
-94.00509572,44.1702341,-93.95143771,44.3494331,20367.92335
-95.85990571,36.16520208,-95.86013974,36.13922808,2882.19927
-95.86013974,36.13922808,-95.85971672,36.09853907,4515.06252
-93.40172671,45.08231208,-93.40039471,44.97340308,12103.76606
-93.39946773,44.8906391,-93.39480574,44.85931911,3500.00991
-77.03975372,41.2318601,-76.77160773,41.21161911,22596.81537
-76.77160773,41.21161911,-76.84011575,41.0494391,18907.47567
-96.71609374,40.86241007,-96.70712073,40.81663609,5139.26126
-89.38298374,41.40030408,-89.39932773,41.26784208,14774.75916
-89.39932773,41.26784208,-89.32820072,41.25688008,6083.55154
-87.90161073,41.98021909,-87.86981373,41.98366608,2662.81887
-78.91439973,42.98697708,-78.88061373,42.88118208,12072.16045
-78.88061373,42.88118208,-78.78788673,42.87508909,7606.15209
-79.04449471,43.15286509,-78.91439973,42.98697708,21258.18173
-103.2323907,44.10520911,-103.2346587,44.08215109,2568.49992
-71.73086071,42.5265281,-71.79736174,42.28727209,27134.80613
-85.15120174,33.68517111,-84.49267173,33.76468609,61667.37951
-87.55273471,33.17012809,-87.24389971,33.19481509,28931.90295
-87.24389971,33.19481509,-87.02754873,33.34291008,26001.80872
-96.62763271,32.69924808,-96.30987874,32.7163751,29853.09497
-96.30987874,32.7163751,-95.62295372,32.50115809,68752.56892
-95.62295372,32.50115809,-94.91894671,32.43275811,66617.59179
-96.82329273,32.64227811,-96.72671372,32.66172707,9314.05573
-80.92225473,34.06801311,-80.61998972,34.21952809,32551.87931
-80.61998972,34.21952809,-79.84390172,34.19305008,71585.04539
-81.11059772,34.03672008,-80.92225473,34.06801311,17732.39543
-81.93711274,33.56506607,-81.62294074,33.6832811,31964.89127
-81.62294074,33.6832811,-81.11059772,34.03672008,61519.21052
-88.77064173,32.34294708,-88.39188571,32.45324208,37674.95902
-84.24238172,33.7145741,-83.29127975,33.53297209,90521.88832
-83.29127975,33.53297209,-82.20029071,33.48331911,101516.9957
-97.32058772,32.66722609,-97.24066772,32.6684141,7497.7994
-93.84393273,32.4568421,-93.76041272,32.4964871,8998.1299
-97.06253075,32.67726107,-96.82329273,32.64227811,22775.81819
-97.56718772,32.72067708,-97.46897973,32.69341608,9691.6608
-84.38939674,33.7456601,-84.24238172,33.7145741,14054.26772
-86.82665071,33.52161411,-86.74892674,33.54752507,7770.42449
-99.76145975,32.48553409,-98.83482874,32.37522109,88002.89849
-87.02754873,33.34291008,-86.82665071,33.52161411,27237.56003
-82.20029071,33.48331911,-82.08406472,33.49341709,10859.36966
-102.4060647,31.81398108,-101.4905397,32.26373808,99824.54549
-99.77645374,32.4808361,-99.76145975,32.48553409,1502.56138
-99.77645374,32.4808361,-99.76145975,32.48553409,1502.56138
-90.20729373,32.27484408,-90.17409274,32.2757441,3129.44807
-90.17409274,32.2757441,-88.77064173,32.34294708,132378.2796
-101.4905397,32.26373808,-100.3059687,32.49397609,114357.0109
-100.3059687,32.49397609,-99.88798175,32.45834509,39489.57641
-98.83482874,32.37522109,-97.88457271,32.72646408,97380.62903
-97.88457271,32.72646408,-97.56718772,32.72067708,29759.70432
-90.24962072,32.28963109,-90.20729373,32.27484408,4311.31597
-104.0523627,31.09007511,-103.7420608,31.33965408,40497.05167
-103.7420608,31.33965408,-102.8777098,31.5788381,86325.19017
-102.8777098,31.5788381,-102.4060647,31.81398108,51759.87318
-82.08406472,33.49341709,-81.93711274,33.56506607,15795.26504
-88.39188571,32.45324208,-87.55273471,33.17012809,111788.1307
-93.62832874,32.5399571,-93.31528172,32.59427211,30007.99777
-93.31528172,32.59427211,-91.93463674,32.48424709,130263.8798
-84.49267173,33.76468609,-84.38939674,33.7456601,9798.2788
-97.24066772,32.6684141,-97.06253075,32.67726107,16737.4199
-96.72671372,32.66172707,-96.62763271,32.69924808,10181.74324
-91.93463674,32.48424709,-90.89851173,32.3102411,99373.22817
-90.89851173,32.3102411,-90.47979574,32.36234208,39841.81203
-90.47979574,32.36234208,-90.24962072,32.28963109,23123.95636
-97.46897973,32.69341608,-97.32058772,32.66722609,14217.33643
-93.76041272,32.4964871,-93.62832874,32.5399571,13313.70149
-86.74892674,33.54752507,-86.64206973,33.54481608,9928.69803
-99.88798175,32.45834509,-99.77645374,32.4808361,10777.14528
-94.91894671,32.43275811,-93.84393273,32.4568421,101122.8417
-86.64206973,33.54481608,-85.15120174,33.68517111,139223.6096
-90.01421671,35.19175308,-90.02209171,35.1493541,4758.29174
-90.01421671,35.19175308,-89.88547173,35.1512621,12559.19813
-90.02209171,35.1493541,-90.02617774,35.07222409,8565.10781
-82.57065872,35.59113711,-82.49837074,35.5646231,7182.38762
-97.57555772,35.39632307,-97.49485474,35.39171508,7349.5409
-97.49485474,35.39171508,-97.29083371,35.40410807,18585.02412
-82.61153672,35.55448009,-82.57065872,35.59113711,5502.02054
-90.02617774,35.07222409,-89.87444673,35.08555311,13916.72431
-89.87444673,35.08555311,-89.88547173,35.1512621,7358.88483
-82.97757572,40.11133309,-82.90058071,40.0112621,12908.00491
-77.14488272,39.03696711,-77.10384273,39.0195521,4045.59432
-77.14488272,39.03696711,-77.15136272,39.0098861,3058.34542
-90.43976372,38.74862508,-90.40636474,38.76945108,3711.12784
-77.42457572,39.39784911,-77.14488272,39.03696711,46782.85703
-90.40636474,38.76945108,-90.33974673,38.77583209,5832.47756
-90.33974673,38.77583209,-90.04536571,38.7575081,25665.43819
-90.43976372,38.74862508,-90.44904271,38.6386631,12233.50383
-83.03534672,40.11232311,-83.01668071,40.11213408,1591.48842
-90.04536571,38.7575081,-89.90696372,38.75237809,12043.9828
-83.00363072,39.87511009,-82.89817774,39.90195707,9499.47227
-90.44904271,38.6386631,-90.42728073,38.5485551,10180.77378
-82.89817774,39.90195707,-82.85197175,39.93411409,5324.87014
-104.9642697,39.8236751,-104.8956177,39.77799107,7765.08701
-82.90058071,40.0112621,-82.85197175,39.93411409,9519.51303
-83.11984771,39.97591907,-83.13495874,40.09857107,13679.63771
-83.13495874,40.09857107,-83.03534672,40.11232311,8629.3312
-83.03847873,39.8924171,-83.00363072,39.87511009,3546.56718
-90.42728073,38.5485551,-90.33946775,38.50384309,9125.25234
-83.01668071,40.11213408,-82.97757572,40.11133309,3335.06281
-83.11984771,39.97591907,-83.03847873,39.8924171,11590.25051
-84.87238173,35.90358109,-84.32415572,35.87494309,49600.91316
-97.57497272,35.46005211,-97.49282074,35.46201411,7460.37298
-83.86311274,36.01220207,-83.62030175,35.98168307,22153.91516
-83.62030175,35.98168307,-83.38965872,36.06681411,22834.65545
-86.22665673,36.19379508,-85.72352975,36.0903581,46714.15562
-85.72352975,36.0903581,-85.27215273,36.1402631,41013.99106
-85.27215273,36.1402631,-84.87238173,35.90358109,44589.25224
-84.25634974,35.8689491,-84.22042171,35.88613008,3763.01891
-114.3076377,34.73018809,-114.1492737,34.80900108,16929.60975
-114.1492737,34.80900108,-114.0505707,35.21338911,45758.76509
-114.0505707,35.21338911,-113.5582167,35.15829111,45258.89577
-113.5582167,35.15829111,-112.8499617,35.3070341,66550.05148
-84.32415572,35.87494309,-84.25634974,35.8689491,6159.51627
-117.0092937,34.88592409,-116.0403807,34.7144921,90681.04227
-116.0403807,34.7144921,-114.6980577,34.8916751,124392.8286
-114.6980577,34.8916751,-114.5303967,34.71871308,24567.06797
-114.5303967,34.71871308,-114.3076377,34.73018809,20442.86353
-101.8371567,35.19263511,-101.6968377,35.19271611,12779.36705
-86.76208473,36.15434807,-86.73602974,36.1428191,2671.07255
-90.19255172,35.17099908,-90.15128675,35.15570811,4124.53042
-90.15128675,35.15570811,-90.02209171,35.1493541,11793.13766
-107.9012937,35.1798371,-107.7357477,35.06788608,19543.68873
-107.7357477,35.06788608,-107.1326487,34.97814709,55933.44148
-107.1326487,34.97814709,-106.6290987,35.10596509,48083.08375
-79.68220772,36.05939808,-79.26087274,36.07509408,37996.74447
-79.12535973,36.0591191,-78.83117674,35.87366509,33579.62431
-80.86124373,35.8099091,-80.32513174,36.0721331,56449.75934
-111.6624027,35.1719531,-111.4093678,35.20227407,23290.59679
-111.4093678,35.20227407,-110.1941157,34.90509407,115663.1423
-110.1941157,34.90509407,-109.7775507,35.0624141,41848.13422
-109.7775507,35.0624141,-108.7336407,35.5328081,108346.5479
-108.7336407,35.5328081,-108.0172677,35.34894707,68167.27371
-108.0172677,35.34894707,-107.9012937,35.1798371,21526.14631
-81.48371072,35.72534507,-81.35357074,35.70846107,11923.77315
-86.72150371,36.14051508,-86.69724873,36.1442231,2221.41758
-92.85420274,35.23747311,-92.43427174,35.11122109,40736.95477
-92.43427174,35.11122109,-92.33933971,34.82113309,33329.6799
-86.80090174,36.17421109,-86.77571073,36.1486511,3630.67153
-86.85775471,36.15232307,-86.82388772,36.1571921,3095.11505
-86.82388772,36.1571921,-86.80090174,36.17421109,2800.63609
-83.00414372,35.5989941,-82.61153672,35.55448009,35928.14026
-78.51800372,35.38992411,-78.00500375,34.89337607,72251.48718
-78.00500375,34.89337607,-77.88175774,34.3465631,61703.95224
-112.8499617,35.3070341,-112.4115627,35.21316408,41230.51658
-112.4115627,35.21316408,-111.9281727,35.2571111,44270.4458
-111.9281727,35.2571111,-111.6624027,35.1719531,25977.1391
-78.57509973,35.69461009,-78.51800372,35.38992411,34199.27008
-94.24206571,35.4828761,-93.60614371,35.4919931,57714.56522
-93.60614371,35.4919931,-92.85420274,35.23747311,73941.53492
-92.16069873,34.78153309,-91.34115872,34.8513911,75380.19595
-91.34115872,34.8513911,-90.19255172,35.17099908,110672.7673
-82.61153672,35.55448009,-82.49837074,35.5646231,10321.43145
-81.35357074,35.70846107,-80.86124373,35.8099091,45925.30038
-92.33933971,34.82113309,-92.26126473,34.77889609,8544.05221
-94.32149974,35.45520108,-94.24206571,35.4828761,7836.37707
-79.80464374,36.03242511,-79.76878771,36.04565509,3549.14428
-79.81909773,36.03568311,-79.80464374,36.03242511,1351.89547
-79.89124172,36.05616708,-79.81909773,36.03568311,6886.87166
-79.92016774,36.0669671,-79.89124172,36.05616708,2868.37555
-83.91764374,35.98345608,-83.92879473,35.96854308,1936.38475
-82.49837074,35.5646231,-81.48371072,35.72534507,93607.54857
-80.01492874,36.0981071,-79.92016774,36.0669671,9207.98088
-78.59117373,35.75428909,-78.57509973,35.69461009,6779.44412
-83.38965872,36.06681411,-83.20766074,35.9566361,20460.99646
-83.20766074,35.9566361,-83.17694371,35.8131221,16163.60598
-83.17694371,35.8131221,-83.03416771,35.75562109,14398.79692
-83.03416771,35.75562109,-83.00414372,35.5989941,17589.5142
